Column1,avg_mstry,avg_onrle,avg_wr,avg_ws,result
0,1837080,1,5.89,1,1
0,269412,0,5.94,0,1
0,2060310,2,5.97,-1,0
0,136519,-1,6,0,1
0,-316603,0,6.01,1,0
0,-224353,0,6.03,-1,0
0,298667,0,6.08,2,1
0,166970,0,6.14,1,1
0,738279,0,6.15,0,1
0,738279,0,6.15,0,1
0,961751,-1,6.23,0,0
0,-123704,0,6.23,1,0
0,-378751,1,6.28,-1,0
0,-1326400,1,6.28,1,0
0,-203484,3,6.31,-1,1
0,491872,0,6.33,-1,0
0,515101,1,6.36,1,1
0,-494050,1,6.37,-1,0
0,540810,0,6.37,-1,0
0,196442,0,6.39,-1,0
0,578674,1,6.42,0,0
0,1156097,-1,6.43,1,1
0,-31136,2,6.43,2,1
0,100796,-1,6.47,3,0
0,1451542,1,6.48,-1,0
0,-27492,2,6.52,4,1
0,-28356,2,6.52,4,1
0,444152,-1,6.53,2,1
0,-11383,0,6.55,-1,0
0,-180931,0,6.56,0,0
0,-1339591,0,6.57,0,0
0,-254771,-1,6.57,-3,1
0,19435,0,6.62,-1,0
0,-1854500,1,6.65,1,0
0,-167867,0,6.67,1,0
0,-1255620,0,6.68,-2,0
0,-1298385,2,6.71,-1,0
0,427086,1,6.71,-1,1
0,-645745,0,6.72,1,1
0,-1023890,1,6.74,0,1
0,-1023890,-2,6.74,0,1
0,776083,-2,6.75,0,1
0,-1339591,0,6.77,0,0
0,1014592,1,6.79,1,0
0,1417159,2,6.84,0,1
0,26968,1,6.84,1,1
0,-46490,0,6.85,0,1
0,676814,1,6.91,1,0
0,-1412558,2,6.92,0,0
0,209654,-2,6.95,0,0
0,-299472,-2,6.97,2,1
0,-296820,-2,6.97,2,1
0,510721,1,6.98,-2,1
0,-207198,3,7.05,-2,1
0,-1557587,1,7.08,-1,0
0,485678,-1,7.11,0,1
0,-1324124,1,7.14,0,1
0,611219,3,7.15,1,0
0,325685,-2,7.17,0,0
0,-109040,-1,7.18,1,0
0,-107504,-3,7.18,0,0
0,-107504,-3,7.18,0,0
0,-853357,3,7.19,2,1
0,-194868,2,7.21,1,0
0,-193443,2,7.21,1,0
0,-1557587,1,7.24,0,0
0,1218786,0,7.25,-1,0
0,1346739,-1,7.3,2,0
0,801035,0,7.31,1,1
0,-1555818,1,7.32,0,0
0,-244413,3,7.32,1,0
0,-1556743,1,7.32,0,0
0,-1556743,1,7.32,0,0
0,192410,0,7.34,-1,0
0,-429709,-1,7.34,0,0
0,337170,2,7.42,0,0
0,-214942,-1,7.43,1,0
0,325685,1,7.43,0,0
0,325685,-2,7.43,-1,0
0,1248839,0,7.44,3,0
0,1235192,0,7.45,0,1
0,-449193,2,7.47,0,0
0,388916,2,7.48,-1,0
0,-3179097,3,7.49,2,0
0,-217103,0,7.49,-1,0
0,3426784,0,7.52,2,0
0,3426784,2,7.52,2,0
0,411554,0,7.53,0,0
0,-369447,-2,7.55,2,0
0,-949024,0,7.58,0,1
0,185891,0,7.58,1,1
0,-492778,1,7.63,-1,0
0,549782,0,7.65,0,1
0,278062,0,7.66,-2,1
0,452,2,7.69,0,1
0,897084,0,7.72,0,0
0,-957975,0,7.8,-2,1
0,40225,2,7.81,1,1
0,-411975,0,7.86,0,0
0,-576672,1,7.87,1,1
0,-1000512,-1,7.87,1,0
0,-352420,0,7.9,0,1
0,2475978,-2,7.91,-1,1
0,2477465,-2,7.91,0,1
0,2477465,-2,7.91,0,1
0,2477465,-2,7.91,0,1
0,2477465,-2,7.91,0,1
0,-1459206,0,7.92,2,1
0,-282442,0,7.94,-3,0
0,6816,1,7.94,-1,1
0,104146,-1,7.95,1,0
0,3427574,0,7.96,1,0
0,3427574,3,7.96,1,0
0,1000584,-1,7.98,-1,1
0,-63945,0,8.01,0,0
0,-1956077,-1,8.03,0,0
0,216496,-1,8.04,-1,0
0,-684865,-3,8.08,1,1
0,143517,-2,8.09,2,1
0,138637,0,8.13,1,0
0,532103,1,8.19,-2,1
0,730108,1,8.25,0,1
0,-475407,1,8.29,1,1
0,92001,0,8.32,1,0
0,-94310,0,8.38,2,1
0,1333448,-1,8.38,-2,1
0,1454834,-2,8.43,0,1
0,-372807,-1,8.44,0,0
0,3427574,0,8.47,-1,0
0,1438283,-1,8.47,-1,0
0,346896,0,8.51,0,1
0,-163128,1,8.53,-1,0
0,1650320,0,8.54,2,1
0,57196,-3,8.58,1,1
0,57196,-3,8.58,-1,1
0,359255,0,8.59,1,0
0,5270421,3,8.65,0,1
0,-229284,0,8.67,1,1
0,-38907,0,8.72,-2,1
0,1839879,-1,8.72,1,0
0,43157,0,8.73,1,1
0,-601529,0,8.78,1,1
0,-221388,-1,8.8,0,0
0,1865307,-1,8.85,0,0
0,2243240,1,8.97,1,1
0,254184,1,9.01,-2,1
0,-133692,0,9.07,0,0
0,663371,-2,9.15,1,0
0,-653718,2,9.16,1,0
0,-590012,-1,9.21,-1,0
0,51548,0,9.22,0,1
0,695475,0,9.26,0,1
0,88800,-1,9.28,0,1
0,992159,-1,9.29,-1,0
0,-1813061,0,9.3,0,0
0,-1344781,1,9.34,0,0
0,-1191921,-2,9.37,-1,1
0,99277,-1,9.38,-1,1
0,234587,1,9.41,1,0
0,-789883,0,9.41,1,1
0,1563082,-2,9.48,1,1
0,1412974,-1,9.48,1,1
0,1562992,-2,9.48,0,1
0,382282,2,9.53,2,1
0,145981,0,9.54,1,1
0,145981,0,9.54,1,1
0,67677,0,9.61,1,1
0,-1687169,0,9.63,0,0
0,1537588,1,9.65,1,0
0,-1012010,0,9.66,-1,1
0,-475300,-1,9.66,-1,0
0,-897331,0,9.69,-1,1
0,871360,0,9.74,-1,0
0,-293174,2,9.78,0,0
0,569696,0,9.79,0,0
0,-744040,0,9.85,1,1
0,321716,0,9.95,1,0
0,1478439,0,9.96,0,1
0,-581279,-2,10.03,1,0
0,-241618,0,10.05,0,0
0,605566,1,10.09,-1,0
0,145981,0,10.11,1,1
0,1462519,1,10.11,2,0
0,1419619,0,10.19,0,1
0,-254252,1,10.36,-1,0
0,111426,1,10.38,-1,1
0,1184697,0,10.42,-1,0
0,-264605,0,10.45,-2,0
0,12379,2,10.53,0,0
0,-557411,-1,10.57,0,1
0,-244822,-1,10.59,1,0
0,-244822,-1,10.59,2,0
0,569594,-1,10.61,-1,0
0,-183122,-2,10.62,-1,0
0,-1292319,-1,10.66,1,0
0,-1076285,-3,10.73,-1,0
0,-1384444,2,10.74,-1,1
0,-1384444,1,10.74,-1,1
0,826312,0,10.75,0,0
0,826312,0,10.75,0,0
0,-472492,0,10.9,0,1
0,-2725923,-2,10.91,0,0
0,-889383,1,10.92,0,1
0,-97872,3,10.95,0,0
0,-97872,3,10.95,0,0
0,-1249287,1,11.05,-1,0
0,294328,-1,11.1,0,0
0,-654569,0,11.12,-1,1
0,-707840,-1,11.36,0,0
0,165412,1,11.37,0,0
0,136511,2,11.41,1,0
0,186429,0,11.43,1,1
0,1218318,1,11.48,-2,1
0,151183,-1,11.49,-1,1
0,-407605,0,11.52,1,0
0,-222513,0,11.54,-1,0
0,-351217,0,11.61,0,0
0,-292576,2,11.66,-1,1
0,-199528,2,11.66,-1,1
0,702149,0,11.67,1,1
0,-2837245,0,11.72,0,1
0,1110193,2,11.75,1,1
0,-1060073,1,11.79,-1,0
0,-842582,0,11.79,-1,0
0,168664,2,11.83,1,1
0,2314281,0,11.88,1,1
0,614975,3,11.92,0,1
0,-714293,-1,12.12,1,0
0,866562,1,12.16,0,1
0,866701,-1,12.16,0,1
0,-134746,0,12.23,2,1
0,-134746,0,12.23,2,1
0,1447096,1,12.34,1,0
0,-242008,-2,12.49,-1,1
0,573123,-1,12.54,2,1
0,571396,-1,12.54,2,1
0,-1331947,-2,12.62,0,0
0,-18121,-2,12.64,0,1
0,-3510935,0,12.68,0,1
0,-42600,0,12.7,0,1
0,-389761,-3,12.72,0,0
0,-2355257,0,12.8,-1,0
0,-77780,0,12.87,1,1
0,-835052,0,12.94,1,1
0,-366107,-3,13.15,0,0
0,-366107,-3,13.15,-1,0
0,-941037,0,13.18,-2,1
0,1976744,0,13.2,1,1
0,-1091120,0,13.24,0,1
0,809614,0,13.3,-2,0
0,49198,0,13.34,1,0
0,816943,0,13.45,2,1
0,-871148,3,13.45,0,1
0,-1422598,0,13.54,-1,1
0,-2395262,0,13.54,-1,1
0,2194127,-1,13.55,0,1
0,448968,2,13.64,-2,0
0,1264567,2,13.71,0,0
0,-1795026,0,13.82,0,1
0,-272160,0,13.84,-1,1
0,-436049,0,13.94,1,1
0,-5364,0,14.03,-1,0
0,-28222,1,14.18,0,1
0,916038,0,14.38,-1,0
0,-1508780,1,14.73,0,0
0,978141,0,14.77,-1,1
0,-489588,-1,14.77,-2,1
0,-1786286,2,14.8,0,1
0,229662,0,14.81,0,1
0,1170225,0,15.12,0,1
0,-866999,0,15.22,0,1
0,1072813,-1,15.28,1,1
0,-413391,3,15.32,0,0
0,-412695,1,15.32,0,0
0,-1284078,0,15.48,1,1
0,-1821558,0,15.49,0,1
0,414487,1,15.53,1,0
0,3443534,1,15.53,0,1
0,466890,-1,15.61,2,0
0,1585879,1,15.69,1,1
0,-47929,0,15.76,0,0
0,2943819,0,15.88,0,0
0,2943819,0,15.88,0,0
0,-958013,0,15.9,0,1
0,397815,2,16,1,0
0,1132766,0,16.16,0,1
0,296029,-4,16.27,0,0
0,697006,-1,16.37,0,0
0,-4673225,-1,16.48,0,0
0,-456015,-1,16.58,0,1
0,-1950209,-1,16.67,-2,0
0,141929,1,16.93,2,1
0,-1089104,2,17.13,0,0
0,-775901,2,17.22,0,1
0,-794251,-2,17.29,1,0
0,845406,0,17.31,0,1
0,959354,0,17.37,1,1
0,-1320258,0,17.4,1,0
0,1528872,0,17.41,0,0
0,-716295,2,17.62,0,0
0,2296623,0,17.62,0,0
0,595939,2,17.68,0,1
0,4461111,1,17.69,1,0
0,-544781,-1,17.87,2,1
0,1001672,1,17.94,-1,1
0,-450093,2,18.09,-1,1
0,1359549,-1,18.1,0,1
0,126704,-2,18.16,0,0
0,-38799,2,18.17,1,1
0,-269544,3,18.2,0,1
0,866118,2,18.33,1,1
0,640139,-2,18.53,0,0
0,304538,1,18.87,-1,0
0,-1452635,0,18.91,-2,1
0,-1831489,0,18.98,-1,1
0,666415,2,19.04,2,1
0,-1869626,0,19.04,-1,1
0,-1245309,0,19.23,0,0
0,-153693,2,19.37,0,1
0,109927,-1,19.52,1,1
0,822912,3,19.57,1,1
0,23712,0,19.62,1,1
0,-259799,0,19.67,-1,0
0,-952121,-1,20.1,0,0
0,-866173,0,20.39,0,1
0,-874275,0,20.41,-1,1
0,-532432,1,20.52,0,0
0,-83872,2,20.58,0,0
0,998303,1,20.59,1,0
0,543092,0,20.74,0,1
0,1282617,0,20.77,0,0
0,-902411,2,20.85,3,1
0,689628,3,20.89,1,0
0,108054,2,20.9,-1,0
0,-25186,-3,20.92,3,1
0,-1198083,-2,20.94,0,0
0,139334,-1,21.03,0,0
0,1388648,0,21.18,0,1
0,487878,0,21.8,0,1
0,-276855,0,22.77,0,0
0,-212831,-1,23.07,-1,1
0,-892360,0,23.71,-1,1
0,-1014220,1,24.15,-1,0
0,-964440,1,24.21,2,0
0,-666655,2,24.29,1,0
0,301373,4,24.51,1,1
0,601924,0,25.58,-1,0
0,601354,0,25.58,-1,0
0,601354,0,25.58,-1,0
0,-188983,1,25.7,1,1
0,-10764,1,26.04,1,1
0,715702,-1,26.08,-1,0
0,1341657,0,26.26,-1,1
0,-339461,-3,27,1,1
0,-1171003,0,27.41,0,0
0,617447,2,28.03,-2,0
0,804166,2,28.09,1,0
0,71458,-1,28.45,-1,0
0,-330246,0,28.46,-1,0
0,-541398,-3,28.48,0,0
0,80410,-1,29.28,0,1
0,-37906,0,29.39,0,1
0,-35988,-2,30.19,-2,0
0,-35988,-2,30.19,-2,0
0,172824,1,31.25,2,1
0,-171111,0,31.75,1,1
0,-96664,-2,32.27,0,0
0,-246273,0,33.41,1,0
0,-1053200,-1,33.65,2,0
0,-1053200,-1,33.65,1,0
0,-1053200,-1,33.65,1,0
0,-1053200,-1,33.65,1,0
0,-1053200,-1,33.65,1,0
0,1078994,0,33.68,0,0
0,-81667,-2,34.45,1,1
0,563338,0,37.48,-1,1
0,-443017,1,41.16,0,0
0,-443176,1,41.37,1,0
0,-443176,1,41.37,1,0
0,-443176,1,41.37,1,0
0,-443176,1,41.44,1,0
0,-240657,0,41.67,1,1
0,-954462,-2,1.31,-1,1
0,36142,0,-0.64,3,1
0,1432132,0,1.51,-1,0
0,-554319,1,0.01,1,0
0,967234,1,-0.5,0,0
0,-368980,1,9.97,0,0
0,-494721,0,-23.1,-2,0
0,399362,0,-3.59,0,1
0,307414,1,-3.5,1,0
0,-93348,-2,-2.59,1,0
0,135262,-1,-3.37,0,1
0,1036673,-1,-1.13,1,1
0,461393,1,4.43,2,1
0,457789,0,5.31,2,0
0,-557247,1,-2.1,-2,1
0,-330314,-1,1.19,0,0
0,-466969,-1,15.98,-2,1
0,433252,1,-0.21,1,1
0,-560055,1,-4.88,2,0
0,1758506,0,-4.8,1,1
0,-412976,0,-6.72,0,1
0,1386913,0,-0.09,-1,0
0,-331884,0,-2.58,0,1
0,403511,1,3.03,2,1
0,-215038,-3,0.19,1,0
0,140374,1,15.41,1,1
0,-912943,-1,-0.02,1,0
0,107791,0,-10.79,-1,0
0,-202404,0,-3.89,0,1
0,-245451,0,1.85,0,0
0,2186216,2,-7.85,-1,0
0,118209,3,0.51,-1,1
0,-902406,-1,-3.68,2,0
0,41158,2,1.09,-1,0
0,1490122,-1,7.19,-1,1
0,981838,2,-0.34,2,1
0,-933680,-2,-9.15,2,0
0,1402876,1,-3.32,0,0
0,-276673,-2,1.24,-4,0
0,172616,0,-2.71,3,0
0,-523359,0,1.55,-1,1
0,633644,0,-1.23,0,1
0,-62359,1,1.67,1,0
0,492387,0,4.81,-2,0
0,144659,0,25.57,1,1
0,-1682449,0,5,0,0
0,132756,0,0.92,2,1
0,37316,0,3.63,0,1
0,162210,-1,-18.04,0,0
0,-217399,1,9.85,2,1
0,-527262,-1,-2.18,-2,1
0,-405056,-2,-0.44,0,1
0,-1330871,1,1.12,2,1
0,-323166,0,-0.17,1,1
0,480592,-2,-1.87,-1,1
0,148923,0,-1.15,0,1
0,-29528,1,0.35,-1,0
0,-328178,1,1.67,-1,1
0,-15399,0,-3.4,0,0
0,44697,1,-6.1,1,0
0,-393204,2,5.57,1,1
0,-115315,-1,7.24,1,1
0,-365018,0,4.52,1,1
0,-110703,2,1.21,3,0
0,1750210,-1,-2.35,1,1
0,179321,-1,-3.59,1,0
0,-157657,0,8.83,-1,1
0,975994,-2,-6.44,0,0
0,208138,1,-1.37,1,0
0,-1220518,-2,-5.94,0,0
0,-336873,0,-2.37,0,1
0,-1994548,1,-7.24,1,1
0,-105020,1,1.33,1,1
0,11882,-2,-1.64,1,0
0,-112782,-2,1.34,1,1
0,-93110,-1,25.68,0,1
0,78727,1,3.85,0,0
0,-955555,-2,1.31,-1,1
0,1929804,-1,-0.69,1,1
0,-116598,0,-0.31,0,1
0,797554,0,16.42,0,1
0,785215,0,0.6,0,1
0,261175,1,-0.37,3,1
0,-746383,0,7.11,0,0
0,-791815,-2,-1.52,2,0
0,-78534,2,-0.93,2,0
0,62490,0,-29.4,0,0
0,911544,3,-15.4,0,0
0,-1039034,-1,1.63,1,1
0,437696,0,7.58,-1,0
0,520489,-4,1.5,1,0
0,1746228,0,-0.96,1,1
0,118209,3,0.51,-2,1
0,1229888,1,-1.97,1,1
0,4690,-1,-0.42,1,1
0,-169375,0,-14.89,-1,1
0,347453,0,12.77,1,1
0,-1114532,-1,1.76,0,0
0,12343,0,0.5,0,1
0,138102,0,-4.51,0,1
0,-45412,1,-0.49,-1,0
0,2546324,1,-7.71,-1,1
0,1428136,0,15.29,-1,0
0,-1558521,0,1.38,-2,0
0,-394558,0,-0.58,1,0
0,-519161,1,2,-2,1
0,178809,0,10.34,3,1
0,-231322,0,9.18,0,1
0,-511073,0,3.09,0,1
0,339014,0,-0.46,0,1
0,-2451407,1,-2.47,1,0
0,-36801,-1,25.5,0,1
0,-1558967,-1,-1.01,-2,0
0,645022,0,5.61,0,1
0,-436620,3,-7.19,1,0
0,-208107,-1,1.32,0,1
0,995281,-1,1.49,0,0
0,-194046,0,2.65,0,1
0,677337,-1,4.07,1,1
0,-1102329,0,12.03,-1,1
0,1019379,-2,-8.71,0,1
0,-2074845,0,-0.06,-1,0
0,-856079,-1,0.22,-3,0
0,-474420,0,17.45,-1,0
0,-1334189,-1,5.96,-1,1
0,205438,-2,1.91,-1,0
0,219755,-2,0.11,0,0
0,82356,-1,0.92,0,1
0,610411,1,-1.24,2,0
0,-363264,1,0.45,-2,1
0,-366065,0,10.08,-2,1
0,-996568,-1,-6.99,0,1
0,-54116,0,2.97,-1,1
0,-763790,1,8,1,1
0,514989,-1,-2.83,-1,0
0,395463,1,0.96,0,1
0,26141,-2,0.15,-1,1
0,-1698637,0,0.35,0,0
0,-1255610,0,2.05,1,0
0,984759,-1,13.77,-2,1
0,-98906,-3,-9.86,2,0
0,-560085,0,4.12,-1,0
0,-255347,0,-1.05,0,0
0,-628738,0,0.16,-1,1
0,254978,0,4.41,0,1
0,337846,1,-2.26,0,0
0,-808874,2,0.14,0,1
0,1054140,2,3.87,-1,0
0,-602058,-1,4.23,-1,1
0,899756,0,2.66,1,1
0,-33378,0,-0.63,0,1
0,-90259,0,5.28,-2,0
0,85734,0,-1.88,2,1
0,-621623,0,-4.19,0,0
0,-196758,-1,-1.05,0,1
0,-8052,-1,-2.44,0,1
0,-1176993,0,-0.71,-1,1
0,-149900,1,12.75,0,0
0,2110154,-1,-11.46,-2,0
0,1102486,0,1.92,-1,1
0,-1509749,0,1.03,-1,1
0,223941,0,3,0,0
0,-331884,0,-2.58,0,1
0,-216858,0,-3.13,0,1
0,-751927,0,0.39,-1,0
0,-201689,1,-1.2,-1,0
0,-247277,-3,-2.09,0,0
0,396581,-1,-3.35,-1,1
0,689950,0,10.01,-1,1
0,-62828,4,26.63,1,1
0,445517,-2,-0.09,-1,1
0,-417836,1,1.08,1,1
0,883319,0,-3.52,0,1
0,609002,0,0.74,2,1
0,-435891,2,11.05,-2,0
0,-377585,-3,-1.45,1,0
0,-380213,0,-0.2,-1,0
0,-1712047,3,9.55,0,1
0,230366,2,-5.17,-3,1
0,-756176,0,1.88,3,0
0,1891818,1,25.06,1,0
0,643945,0,5.07,0,1
0,-877174,-2,8.35,-2,0
0,398815,0,1.01,-1,0
0,1150586,1,3.75,1,1
0,-1010490,1,2.13,0,0
0,-665293,0,-1.16,-1,0
0,-696290,0,17.75,-1,1
0,659808,-1,-13.24,2,0
0,-49522,0,-4.27,0,1
0,519692,0,0.06,0,0
0,-18705,0,-1.87,-1,0
0,-522821,-1,0.13,-2,1
0,1293073,-3,-2.33,-2,1
0,485749,-3,11.58,-4,1
0,519314,-1,-1.52,-2,0
0,82086,0,3.26,-1,1
0,-1749532,2,0.47,0,1
0,-33518,0,-0.63,0,1
0,104164,0,-8.98,0,1
0,-78535,0,10.61,1,1
0,1187530,0,-2.81,-1,1
0,-175818,-1,-2.37,1,0
0,846764,-2,2.14,2,0
0,235007,1,1.15,2,1
0,474094,0,-8.26,1,1
0,-719029,-2,5.89,0,1
0,231084,0,0.41,-2,0
0,68060,-1,0.13,0,1
0,-954238,-3,-13.54,0,1
0,-72,0,3.7,0,1
0,508246,0,5.89,0,1
0,874553,-2,10.05,1,0
0,360731,1,1.05,-2,1
0,-436578,-1,-3.26,1,1
0,-472214,0,6.35,2,1
0,-44382,1,-7.58,1,1
0,571006,-1,-3.67,0,0
0,-5812,0,0.75,1,1
0,-145198,0,5.35,0,0
0,200163,1,-18.42,-2,1
0,624180,1,0.69,0,1
0,318872,-2,0.37,4,1
0,-605214,0,4.34,2,0
0,-159922,0,-2.89,0,0
0,148380,0,1.69,0,0
0,-2528022,-2,6.31,0,0
0,400834,1,1.22,-3,0
0,3327557,0,-9.45,1,0
0,554367,1,-21.98,-1,1
0,971663,1,4.34,1,1
0,-371903,0,-21.11,0,1
0,230949,1,-8.79,1,1
0,-1431069,-1,-24.24,0,0
0,1468665,1,-17.37,2,1
0,-295713,-1,-3.1,0,1
0,147442,0,8.38,0,1
0,130896,-3,-1.98,1,0
0,1469394,1,0.71,0,0
0,2307195,0,-1.69,1,1
0,421703,0,-6.84,-1,0
0,-710849,1,-2.73,1,1
0,33170,3,12.13,0,0
0,-767750,0,-6.76,-1,0
0,-200675,-2,2.34,-1,0
0,-219442,1,-3.35,0,1
0,234232,-2,0.61,0,0
0,-494286,0,2.21,0,0
0,-1940270,0,-12.54,-1,1
0,215136,0,14.12,0,1
0,150099,0,1.41,0,0
0,-298609,-2,7.79,1,1
0,170655,1,2.97,0,0
0,-199266,1,-9.04,2,1
0,26729,0,-6.15,0,1
0,427943,0,3.24,0,1
0,459636,-2,1.87,-2,0
0,1898859,-3,2.44,1,1
0,-47356,0,0.09,1,1
0,521562,1,-2.37,1,0
0,-67748,1,10.07,1,0
0,-218617,2,-2.68,0,1
0,-873515,1,-9.6,0,0
0,196119,1,9.38,0,1
0,-217222,0,6.72,0,1
0,-52713,-2,2.82,0,0
0,-154112,0,10.95,2,1
0,-702131,0,1.89,0,0
0,-205611,-1,5.38,0,0
0,-236849,1,-6.52,-1,0
0,-15882,2,-1.09,2,1
0,577973,3,23.49,0,1
0,458103,0,-0.98,2,1
0,1704325,0,-0.19,1,1
0,-95494,2,-1.16,0,0
0,133203,0,1.67,0,0
0,81739,-2,1.74,0,0
0,-244712,1,1.59,0,0
0,-218258,-1,0.87,0,0
0,156579,1,-3.31,0,0
0,84197,-1,0.87,1,0
0,168069,1,-2.91,0,1
0,111116,-1,-3.72,1,0
