Column1,avg_mstry,avg_onrle,avg_wr,avg_ws,result
0,24177,0,4.36,-2,0
0,4457,0,8.14,0,1
0,-504500,0,-12.74,0,0
0,441172,2,-2.61,0,1
0,65673,2,-0.47,0,1
0,1032508,-1,6.13,0,0
0,-579337,-1,-5.27,0,1
0,-479214,0,5.82,0,0
0,-56884,0,-0.43,1,1
0,-360001,-2,-9.98,0,0
0,366114,-3,-0.9,0,1
0,-67957,0,2.84,0,0
0,16961,0,1.53,0,0
0,-168548,-1,2.73,1,1
0,642367,1,2.36,-1,1
0,14394,0,9.38,1,1
0,-21012,0,10.13,1,1
0,-60514,1,0.71,1,0
0,128649,1,-1.33,-1,1
0,276806,-2,3.39,0,0
0,-278869,0,-18.07,1,0
0,36349,0,-1.17,-1,1
0,393918,1,6.49,0,1
0,252034,0,0.22,0,1
0,319794,0,25,1,1
0,-33518,0,-0.63,0,1
0,-232080,0,15.06,0,1
0,1559350,0,-7.21,-1,1
0,2115544,0,3.86,0,1
0,2286097,0,-5.76,0,1
0,-113586,-3,-0.31,0,0
0,827196,0,24.37,1,1
0,641930,-2,28.73,1,0
0,1129625,0,-0.5,0,0
0,363797,-2,-6.44,0,0
0,1642767,1,-9.41,0,1
0,611748,-2,-0.44,-1,0
0,240361,2,0.21,0,1
0,358832,1,0.76,0,0
0,-40936,-1,-5.63,-1,0
0,809706,0,-2.43,-1,0
0,-161613,0,-0.77,-1,0
0,125336,0,-14.26,0,1
0,323943,0,15.3,-2,1
0,-410634,0,-0.63,-1,0
0,1325949,1,-0.71,-3,0
0,-2971153,0,3.22,0,0
0,303069,-1,-6.26,-2,0
0,-756176,0,1.8,3,0
0,100970,0,-5.01,0,1
0,-31316,0,1.58,1,0
0,53186,0,-1.06,-2,0
0,890320,0,5.86,0,0
0,34460,-1,-0.26,0,1
0,-1532263,0,0.28,1,0
0,129961,2,7.98,2,0
0,791666,3,3.22,1,0
0,219264,-2,1.67,0,0
0,1245398,0,-1.03,1,1
0,-1508333,0,-6.86,1,0
0,444241,-1,-1.77,-2,0
0,151569,-2,-1.42,0,1
0,2137756,2,-0.38,0,0
0,-192434,-2,-2.26,0,1
0,450218,0,-1.15,0,1
0,774638,0,8.87,0,0
0,-121366,3,-8.35,1,0
0,104197,0,21.7,1,0
0,-837560,0,-0.71,-1,1
0,-784508,0,-1.18,0,1
0,-285917,0,-1.36,0,0
0,151621,0,-1.4,0,0
0,159850,2,11.75,0,1
0,-1176095,1,-2.89,-1,0
0,41249,-2,-16,0,1
0,614836,2,-1.79,2,1
0,739225,0,-3.81,2,0
0,322611,-2,0.72,1,0
0,-525145,0,0.3,0,1
0,-54171,1,-1.42,0,1
0,-394534,0,0.79,1,1
0,-574049,0,18.88,0,0
0,330715,0,-14.07,-1,0
0,-492713,-1,-3.69,2,0
0,261488,0,-25.05,0,1
0,321322,-1,33.13,-1,1
0,650999,0,0.49,-2,1
0,1323090,-1,-0.87,-1,1
0,1828999,-1,-0.66,-1,0
0,810824,0,2.7,1,0
0,-670691,-1,4.32,1,1
0,20308,1,3.6,0,1
0,826183,-1,-8.55,1,0
0,-955148,-2,1.31,-1,1
0,-33518,0,-0.63,0,1
0,1444879,-1,2.13,0,0
0,104164,0,-8.98,0,1
0,1188736,0,-2.69,-1,1
0,521834,0,-29.65,-1,1
0,-175818,-1,-2.26,1,0
0,-157492,0,10.1,1,1
0,474094,0,-8.26,1,1
0,231084,0,0.41,-2,0
0,-1655991,2,0.09,3,1
0,-1786871,-3,-15.16,-2,0
0,-72,0,3.7,0,1
0,-123081,0,-20.17,-2,1
0,308628,-1,1.01,0,1
0,875439,-2,2.42,2,0
0,359632,1,-13.17,-2,1
0,-470389,0,6.35,2,1
0,570402,-1,-3.57,1,0
0,-3383366,1,-5.74,3,0
0,-145198,0,3.35,0,0
0,200163,1,-18.42,-2,1
0,827426,2,-6.25,-2,0
0,624784,1,0.78,0,1
0,-605209,0,4.44,2,0
0,-58608,0,-3.74,0,1
0,148380,0,1.69,0,0
0,595249,2,-1.55,0,0
0,-2528022,-2,6.31,1,0
0,-398756,-3,-1.51,1,1
0,3327557,0,2.53,1,0
0,554367,1,-21.98,-1,1
0,-38118,1,-0.06,1,1
0,-372036,0,-21.11,0,1
0,232004,1,-8.57,2,1
0,-1433572,-1,-24.24,-1,0
0,-576477,0,1.69,0,0
0,-295713,-1,-3.1,1,1
0,298281,-1,5.94,0,1
0,131902,-3,-1.78,1,0
0,2307195,0,-1.69,1,1
0,-999444,3,0.69,-1,1
0,-2097839,0,-9.34,1,0
0,-30589,0,9.06,-2,0
0,-710849,1,-2.73,0,1
0,-218165,0,-3.04,0,1
0,1126450,0,-2.95,-1,0
0,-767750,0,-6.76,-1,0
0,-872667,1,37.33,0,0
0,-748094,-1,6.47,1,1
0,-956252,3,-0.77,0,0
0,1079570,-1,-11.39,-1,1
0,84579,0,-6.62,-2,0
0,281133,2,1.79,0,0
0,2278615,0,-3.61,-2,0
0,-1661946,0,0.16,0,1
0,-1375,-1,-0.46,-1,1
0,-604759,-2,1.2,0,1
0,-917566,-1,-3.46,-1,1
0,-1125162,1,-2.51,0,0
0,3327557,0,2.53,0,0
0,1365445,-1,3.3,1,1
0,378896,0,-4.99,1,0
0,716783,-2,5.85,-1,0
0,-1017228,-2,-16.58,-1,0
0,1606471,2,1.72,-1,1
0,-713057,0,-7.61,1,0
0,95978,1,9.34,-1,1
0,-3119712,0,5.67,-1,0
0,-214467,-1,-3.58,0,1
0,536167,3,8.51,2,1
0,-680620,0,-9.77,1,0
0,-940856,0,0.18,-1,1
0,-1267632,-1,13.32,0,1
0,-664762,1,33.59,1,0
0,-947269,0,2.79,-2,0
0,-2123535,1,2.65,0,1
0,-463671,-1,-10.76,0,0
0,768140,0,-0.6,0,1
0,-338827,0,-10.53,-1,0
0,-308509,0,-6.71,2,0
0,-255859,2,-3.16,-2,0
0,-1238585,0,-5.19,-1,0
0,-388404,0,3.7,0,1
0,396497,-1,-0.12,1,0
0,-1586277,2,1.61,1,1
0,-325624,-2,1.68,-1,1
0,1413900,0,-1.59,-1,1
0,-57742,0,-5.78,1,1
0,-2047905,1,2.42,1,0
0,689561,-1,-1.19,2,1
0,-730540,1,13.72,0,1
0,-376060,2,4.71,1,0
0,573399,2,-2.2,-1,0
0,-328538,3,-2.08,0,0
0,-83410,-1,-1,0,1
0,3024878,2,2.84,1,1
0,-982818,0,2.35,0,0
0,450982,0,5.1,-1,0
0,413211,0,-18.05,-1,0
0,421558,2,-4.03,1,0
0,298737,0,2.64,0,1
0,-842693,0,-7.76,-1,1
0,1462815,2,-1.46,1,0
0,-33518,0,-0.63,0,1
0,1446676,1,2.26,0,0
0,-785033,1,3.9,0,0
0,321968,1,-0.63,-2,0
0,652123,1,-8.64,1,0
0,1054987,1,0.01,0,1
0,-344694,-1,-2.45,1,0
0,478400,1,7.32,0,1
0,-1198370,0,-4.32,0,0
0,562048,1,-1.41,0,1
0,223601,-2,2.71,0,0
0,-944629,0,0.92,2,0
0,-45437,2,-3.97,1,0
0,-496360,-2,-6.52,-1,0
0,-23888,0,1.17,1,1
0,-5887,0,4.09,1,0
0,-2796771,-1,-3.51,-1,1
0,-179298,-1,6.06,0,1
0,-1358467,0,-4.19,-1,1
0,-1319291,-1,-4.92,-3,0
0,1804167,0,3.86,-1,1
0,707017,1,16.8,2,0
0,200592,0,-0.49,0,1
0,3440547,0,-2.82,-1,0
0,218514,0,0.49,-1,0
0,-14684,0,1.61,-1,1
0,-365552,-1,-11.25,-1,0
0,-1407459,1,-2.86,0,0
0,367751,0,4.28,1,1
0,-16928,0,-23.66,-2,1
0,49130,0,-0.77,0,0
0,-387660,0,5.26,-1,1
0,134651,0,-0.05,0,0
0,-1215658,-1,2.3,-1,0
0,-603841,1,-0.8,-1,1
0,-302347,-1,-16.43,0,0
0,-990697,0,-1.74,0,1
0,158225,-1,-0.18,1,1
0,170720,-2,-7.18,1,1
0,-366782,2,2.03,1,0
0,700022,0,1.8,-1,0
0,1077341,-3,-0.69,0,0
0,170529,2,5.78,0,1
0,-825622,1,14.77,1,0
0,-2300920,1,0.87,2,0
0,717216,1,-3.73,0,1
0,-1073064,-1,4.92,1,1
0,-1233219,0,-0.04,-1,0
0,-171714,-1,0.93,-1,1
0,-162394,-1,4.23,1,0
0,-324459,2,-2.24,0,1
0,666303,-1,5.29,0,1
0,-46074,0,2.18,0,0
0,-308306,0,-10.2,2,0
0,190212,1,-4.81,1,0
0,-305431,2,19.3,0,1
0,-1027889,0,1.38,0,1
0,-1913429,0,-27,-2,0
0,-1663246,1,9.25,0,1
0,-1777113,0,1,0,1
0,-955148,-2,1.31,-1,1
0,1446676,-1,2.26,-1,0
0,104164,0,-8.98,0,1
0,-78535,0,10.61,1,1
0,1188736,0,-2.69,0,1
0,846977,-2,2.14,2,0
0,235007,1,1.15,2,1
0,-157492,0,10.1,1,1
0,474983,0,-8.26,1,1
0,-718954,-2,5.96,1,1
0,-1786871,-3,13.82,-1,0
0,68060,-1,0.13,0,1
0,-953615,-3,-13.54,1,1
0,507799,0,5.89,0,1
0,-121945,0,-20.17,-1,1
0,-470120,0,6.35,2,1
0,-44382,3,-7.42,0,1
0,570402,0,-3.52,1,0
0,200163,1,-18.42,-2,1
0,-903345,-2,0.69,-1,1
0,624784,0,0.78,0,1
0,-605209,0,4.12,2,0
0,-58608,0,-3.74,0,1
0,-159788,0,-2.89,0,0
0,148380,0,1.69,0,0
0,595249,1,-1.55,0,0
0,-2528277,-2,6.31,1,0
0,400033,1,1.12,-3,0
0,3327557,0,2.53,0,0
0,554367,1,-21.98,-1,1
0,-38118,1,-0.18,-1,1
0,232004,1,-8.83,1,1
0,1498525,2,4.17,0,1
0,-1433572,-1,-24.24,-1,0
0,-577588,0,1.78,0,0
0,131902,-3,-1.78,1,0
0,-999444,0,0.69,-1,1
0,-30589,0,9.06,-2,0
0,1126450,0,-2.95,-1,0
0,-767750,0,-6.76,-1,0
0,-129785,0,19.16,-1,0
0,104164,0,-8.98,0,1
0,235007,1,1.15,2,1
0,-157492,0,10.1,1,1
0,-2220561,1,-0.86,2,1
0,-208886,-1,-1.72,-1,0
0,-72,0,3.7,0,1
0,-243376,0,4.69,-2,0
0,334127,1,-6.45,-2,1
0,-139145,-2,-14.69,-1,1
0,875490,-2,2.37,2,0
0,255344,-1,0.89,-1,0
0,-5812,0,0.75,1,1
0,-903345,0,0.69,-1,1
0,-50523,-3,9.22,0,0
0,372686,1,-8.1,-1,1
0,147442,0,8.38,0,1
0,422834,0,-2.25,-1,0
0,-29478,0,9.06,-2,0
0,33170,0,12.13,0,0
0,-129785,0,19.16,-1,0
0,19919,0,15.18,1,1
0,146536,1,16.5,-1,1
0,1986666,1,7.77,-1,0
0,-155079,2,6.88,1,0
0,-128905,1,8.05,-1,0
0,240059,-2,16.61,0,0
0,-831970,0,15.38,-1,1
0,132081,-1,17.09,2,1
0,-319967,0,-1.14,1,1
0,215648,1,-0.05,0,1
0,-69891,2,1.22,0,0
0,-110626,-1,-5.62,1,1
0,326265,0,1.31,1,0
0,-553905,0,6.47,1,0
0,-246272,3,4.33,0,0
0,-145103,-1,-12.31,-1,1
0,-94804,0,4.24,0,1
0,-161554,1,15.25,-1,0
0,49590,0,18.71,1,0
0,-86365,1,-7.47,1,1
0,733803,2,6.67,0,0
0,-223763,0,3.07,0,1
0,2560,-2,1.61,2,1
0,-1345939,0,12.79,0,0
0,670015,0,-8.85,1,1
0,-404365,2,25.57,-1,1
0,229037,1,-17.65,1,1
0,-155079,2,6.88,1,0
0,-160402,0,-1.49,1,0
0,1180880,-3,-0.61,1,1
0,240059,-1,16.61,0,0
0,-162889,0,0.28,0,0
0,61162,1,-9.17,0,1
0,377450,1,4.11,-1,1
0,615530,0,-1.03,1,1
0,21715,0,-6.44,1,1
0,-831970,0,15.38,-1,1
0,613347,1,3.43,1,1
0,-114718,-2,-5.66,-1,0
0,155271,0,-21.09,0,0
0,426902,0,-10.33,1,0
0,-424252,-1,5.01,0,1
0,435557,1,8.82,1,1
0,132081,-1,34.87,2,1
0,-94804,0,0.21,1,1
0,-70641,1,0.91,-1,0
0,-52792,0,1.72,0,0
0,-571715,1,-1.18,0,0
0,-690331,1,2.76,1,0
0,-169447,-1,-3.85,-1,1
0,293550,-1,-4.38,-2,0
0,-152580,-3,-8.36,-1,0
0,-2402531,1,-12.96,0,1
0,-208115,0,10.7,0,1
0,738301,0,-5.87,1,1
0,-77795,1,8,-1,0
0,-64175,-1,29.76,0,0
0,69479,0,-2.84,-1,1
0,277200,2,1.38,0,0
0,636316,2,-4.66,0,1
0,38342,1,6.04,0,0
0,50485,0,-13.96,-1,1
0,-859270,-1,-2.91,-1,1
0,111858,0,22.54,1,1
0,-3485,0,0.12,1,0
0,326434,2,-10.33,0,1
0,355958,-1,1.04,0,0
0,113934,-2,-0.03,1,1
0,883944,-1,-5.86,0,1
0,-352209,-2,3.25,1,1
0,-365894,-2,-2.85,1,0
0,280063,-2,-1.54,0,0
0,-2453,0,6.3,0,1
0,-680342,0,-10.05,1,0
0,-27164,-1,0.86,0,1
0,-939154,-2,12.7,0,0
0,-230822,0,-12.77,-2,0
0,-259515,1,1.55,2,0
0,-536764,-2,26.43,-1,1
0,881411,0,2.27,0,1
0,-1037460,-2,-3.92,0,1
0,427305,2,9.81,0,0
0,-358096,-1,-3.96,0,0
0,-433451,0,-4.07,1,1
0,-1406,-2,14.71,0,1
0,-79075,-1,-11.06,0,0
0,2772343,2,15.17,-1,0
0,178173,0,-11.32,0,1
0,406728,1,-9.74,-2,1
0,172886,-1,2.5,0,1
0,271195,0,-9.23,-2,1
0,157654,0,20.88,-1,1
0,49509,-1,-4.89,4,0
0,-380088,0,-0.88,-1,0
0,32936,-1,32.89,0,1
0,100552,-2,-1.28,0,1
0,-856339,0,0.7,0,1
0,-113683,-2,4.46,0,1
0,406422,0,-9.61,0,0
0,859264,0,-2.19,1,0
0,779432,0,-2.45,0,1
0,767068,0,1.3,0,1
0,13138,-1,3.05,0,1
0,351888,0,8.21,-1,0
0,-81736,1,-10.25,0,1
0,-3290320,0,-1.39,-1,0
0,965861,-2,-6.7,0,0
0,-155106,-1,-6.22,0,1
0,1276673,1,-12.02,-1,1
0,195820,0,21.11,1,0
0,493328,1,-2.6,1,1
0,343631,0,10.84,0,1
0,453348,0,-2.38,-1,0
0,-260400,-1,9.04,1,1
0,-2453,0,6.3,0,1
0,755959,0,-1.56,0,1
0,603648,1,-7.51,1,1
0,-141969,1,4.5,1,0
0,155580,2,2.57,-2,0
0,-195607,2,13.13,1,1
0,673871,-3,-10.45,-1,0
0,42220,0,2.56,-1,1
0,739242,-1,-2.54,-1,0
0,584018,0,-2.49,-2,0
0,-230822,0,-12.77,-2,0
0,-259515,1,-2.46,2,0
0,-392918,0,11.13,2,0
0,-536764,-2,26.43,-1,1
0,881411,0,-5.48,0,1
0,-1037460,-2,-3.21,0,1
0,-358096,-1,-10.55,0,0
0,201896,2,1.32,0,0
0,81263,2,0.44,1,0
0,-8577,0,-13.89,0,0
0,-314729,-1,0.25,1,0
0,-321474,-2,-5,0,1
0,-36415,-1,-4.93,1,1
0,-1406,-2,14.71,0,1
0,943438,0,-15.44,0,0
0,-387053,-1,12.24,2,1
0,-176862,0,2.94,1,0
0,-469448,0,-1.93,0,1
0,-141299,0,-3.5,0,0
0,993380,0,3.6,0,1
0,-378995,-2,-1.51,1,0
0,-171126,0,1.56,1,0
0,-269269,1,9.42,0,0
0,-454352,1,-1.69,-2,1
0,-79075,-1,-11.06,0,0
0,-918181,-1,-2.63,0,0
0,231059,2,-14.48,-2,1
0,206511,0,1.3,0,0
0,-429704,-1,-3.89,1,1
0,566556,-1,-1.5,0,1
0,46740,0,18.82,1,1
0,-495649,0,16.35,1,1
0,-71106,0,-5.76,0,0
0,413064,1,5.46,-2,1
0,58463,0,-0.1,0,0
0,448011,0,-8.57,0,0
0,1251093,0,16.7,0,1
0,981033,-1,7.06,1,0
0,270098,0,6.87,0,1
0,-641770,1,6.3,1,1
0,-1524390,0,-4.39,-1,0
0,-383817,2,-9.65,0,0
0,39615,-2,8.79,3,1
0,283279,0,-4.84,1,0
0,-2399309,2,-24.24,-1,0
0,-2531982,2,8.58,0,1
0,-27243,1,-18.48,-1,0
0,-159690,-1,2.7,0,1
0,1261377,1,-1.06,0,1
0,-692961,1,-1.93,0,0
0,42534,-1,10.99,-1,1
0,-213269,-1,17.74,0,1
0,78931,0,-1.93,0,0
0,-21502,-1,4.89,0,1
0,192805,-1,25.93,0,1
0,185567,2,-8.46,0,0
0,-148549,-1,0.93,0,1
0,519079,-1,-4.82,0,1
0,-2858131,-2,2.47,-1,1
0,-418459,-2,-1.75,1,0
0,207313,0,1.29,-1,1
0,-88079,-2,-0.21,-1,0
0,8795,0,24.93,1,1
0,3196,0,6.03,1,1
0,-197734,0,8.73,-2,0
0,-1175476,1,20.76,0,1
0,164786,1,-23.37,-1,0
0,-464186,-1,10.89,0,1
0,-94701,0,-29.41,0,0
0,36685,-1,-7.07,0,0
0,-70660,0,-9.05,-1,1
0,-223154,0,-3.06,2,0
0,721650,-1,-9.89,1,0
0,20144,0,7.14,2,1
0,28403,0,14.74,-1,0
0,-269077,0,9.49,0,1
0,-196285,-2,0.81,1,1
0,115433,-1,-1.69,-1,1
0,116797,0,-21.82,0,1
0,228240,0,-0.82,-2,0
0,1181320,0,12.08,3,1
0,478081,1,-17.83,-1,0
0,212420,0,-7.83,0,0
0,-232571,0,-3.11,-2,0
0,-112619,-1,9.25,0,0
0,-63698,0,9.45,0,1
0,61447,-1,-15.46,-1,1
0,77497,0,-0.18,0,1
0,720387,0,-5.97,0,1
0,-532701,1,-2.3,-1,1
0,7358,0,-0.18,0,1
0,-183525,1,-7.67,0,0
0,606346,-1,19.26,1,0
0,150206,0,-3.5,-1,0
0,144896,0,-1.83,0,1
0,323842,0,1.41,-1,0
0,-786806,-2,-1.42,0,0
0,788327,2,8.93,1,1
0,-252942,-1,12.01,0,0
0,408469,0,0.96,1,1
0,-327781,0,-11.83,0,0
0,155850,0,5.49,1,1
0,-214151,1,11.54,0,0
0,-102231,0,-2.36,2,0
0,-42567,0,4.76,1,1
0,-34296,1,9.7,1,1
0,84647,-3,2.74,-1,0
0,179868,1,15.58,0,1
0,-57901,2,26.67,1,0
0,147897,0,1.08,1,1
0,-116626,0,-1.47,0,1
0,-304,0,-3.97,-1,0
0,130188,1,6.05,0,1
0,790561,1,-21.11,1,1
0,-428501,0,12.37,0,1
0,84647,-3,2.74,-2,0
0,-3922,0,-16.75,0,1
0,-6631,2,-0.11,-1,1
0,596816,-1,26.05,1,0
0,66231,1,-3.24,2,1
0,-305696,-1,-0.71,2,1
0,-514397,2,16.05,2,1
0,-1177128,-1,-2.86,0,1
0,-636038,2,2.5,-1,1
0,-410755,0,2.32,0,1
0,-163858,2,-5.29,2,1
0,312038,-1,-8.75,0,0
0,542008,1,2.49,3,1
0,2198229,0,-11.03,-1,1
0,236692,1,15,1,1
0,766322,-2,23.48,-1,1
0,-168257,3,3.14,-1,0
0,595998,0,24.24,2,0
0,-141256,-1,7.49,-1,1
0,-233488,1,-4.93,0,0
0,104164,0,-8.98,0,1
0,439280,0,-1.67,2,1
0,-77577,-3,-0.61,1,1
0,175388,-2,-15.68,1,0
0,-314815,-2,0.86,-1,0
0,-518523,0,-8.84,2,1
0,-31163,-1,5.5,-1,0
0,306618,0,1.41,-1,1
0,579827,-1,-2.86,-1,1
0,15329,2,3.3,0,0
0,-936373,0,-2.86,1,0
0,578124,1,5.95,0,1
0,-1222351,2,17.64,1,1
0,349901,1,-8.27,0,0
0,545748,0,-6.4,-2,1
0,109405,0,-9.18,1,1
0,120434,0,6.23,1,1
0,-65865,0,-8.29,-2,1
0,-11042,0,12.36,0,0
0,-89613,-1,9.28,-1,0
0,228903,2,-9.35,1,0
0,799138,-2,5.52,2,1
0,-4083,0,-0.88,-1,0
0,-33518,0,-0.63,-1,1
0,1447987,-1,2.25,-1,0
0,1191464,0,-2.69,1,1
0,521834,0,-2.32,0,1
0,846977,-2,2.14,2,0
0,235007,1,1.15,2,1
0,-718666,-2,5.96,0,1
0,-1656246,2,0.09,2,1
0,68060,-1,0.13,1,1
0,-72,0,-1.85,0,1
0,308628,-1,1.01,0,1
0,-44382,3,-32.05,1,1
0,-3384370,1,-5.74,2,0
0,-144398,0,3.35,0,0
0,200163,1,-18.42,-2,1
0,827426,2,-6.25,-2,0
0,-903345,-2,0.69,-1,1
0,624784,1,0.78,0,1
0,318872,1,0.37,3,1
0,-159788,0,-2.89,0,0
0,148380,0,1.69,0,0
0,595249,1,-1.55,1,0
0,-2528277,-2,6.31,0,0
0,400033,1,1.12,-2,0
0,-398756,-3,-1.51,1,1
0,3327557,0,-9.29,0,0
0,554367,1,-21.98,-1,1
0,971663,1,4.34,1,1
0,-372036,0,-21.11,0,1
0,232004,1,-8.83,1,1
0,-1435054,-1,-24.24,0,0
0,1467183,1,-17.37,1,1
0,-294149,-1,-2.85,2,1
0,147442,0,8.38,0,1
0,131902,-3,-1.78,0,0
0,1469394,1,0.68,0,0
0,2307195,0,-1.69,1,1
0,422834,0,-6.84,0,0
0,-29478,0,-1.46,-2,0
0,-710849,1,-2.73,0,1
0,-218165,0,-3.04,0,1
0,33170,3,12.13,1,0
0,104164,0,-8.98,-1,1
0,-157492,0,21.62,1,1
0,-209840,0,-1.16,-1,0
0,-72,0,-1.85,-1,1
0,-243376,0,20.54,-2,0
0,334127,0,-4.69,-2,1
0,875490,-2,2.37,2,0
0,31874,1,-11.11,-1,0
0,-5812,0,3.68,2,1
0,-144398,1,3.35,0,0
0,827426,2,-6.25,-2,0
0,-903345,-2,0.69,-1,1
0,-131750,1,1.86,-1,1
0,-50523,-3,5.01,0,0
0,372686,1,-12.85,-2,1
0,147442,0,8.38,0,1
0,422834,0,-6.84,0,0
0,-2097839,0,-23.96,1,0
0,-29478,0,-1.46,-2,0
0,-767750,0,-6.76,-2,0
0,19919,0,15.18,1,1
0,146536,1,-13.8,-1,1
0,1986666,1,7.77,-1,0
0,343352,0,-5.26,-1,1
0,-230193,3,0.63,0,0
