Column1,avg_mstry,avg_onrle,avg_wr,avg_ws,result
0,-519698,-1,9.16,0,0
0,-43042,0,-11.82,1,1
0,406095,0,-18.77,0,0
0,406271,1,8.6,0,1
0,-94812,-1,-9.08,2,1
0,-256603,1,-20.59,-1,1
0,-28519,0,7.5,0,1
0,14272,0,18.68,-2,1
0,-18011,0,-0.56,1,0
0,513181,1,0.35,0,0
0,298930,1,5.35,-1,0
0,-13748,0,3.57,0,1
0,200559,0,14.25,-1,1
0,-463091,0,-5.07,0,1
0,57725,-1,-6.73,0,0
0,-902841,1,-2.5,1,1
0,-692917,-2,0.1,1,0
0,-175233,-3,4.74,-1,1
0,910161,0,-3.37,0,1
0,-33909,0,11.19,2,1
0,619620,0,-6.97,0,0
0,154499,-1,4.26,1,1
0,-89005,0,-8.81,-1,0
0,-1418421,2,0.12,1,1
0,-657291,1,19.48,0,0
0,-131675,0,8.38,0,0
0,368873,-1,-4.6,2,0
0,102522,-1,-24.47,1,1
0,-258963,0,-1.99,0,0
0,1048485,-1,18.22,-1,1
0,-20207,0,-0.92,-1,1
0,-284076,-3,12.37,-2,1
0,-1805925,0,-18.5,-1,0
0,318234,-1,3.43,-2,0
0,-273540,2,-2.38,-1,0
0,20204,1,-6.59,0,0
0,43949,-3,4.08,-1,1
0,334066,-2,0.6,0,0
0,-107417,-1,2.38,1,0
0,135627,-1,10.55,1,1
0,489607,0,4.94,3,1
0,426258,-1,-2.52,-1,1
0,573899,-2,4.87,1,1
0,150000,1,-17.89,-1,1
0,-80189,1,2.9,0,1
0,70886,-1,-4.81,0,0
0,1378232,-2,8.15,-1,1
0,-288458,0,5.95,-1,1
0,680313,0,9.24,-1,1
0,-1084014,1,-12.78,1,0
0,-504453,1,1.06,1,0
0,-934178,2,-22.22,0,1
0,287519,0,-1.44,0,0
0,98690,0,-3.43,-2,1
0,31870,0,-2.55,0,1
0,1178836,0,-12.75,0,1
0,77248,-1,16.67,-1,1
0,392063,0,19.52,0,0
0,-845427,0,-10.02,-1,0
0,-260231,2,-4.82,0,0
0,-185377,0,11.66,1,0
0,117178,-1,-16.08,1,1
0,-70788,-1,-3.03,0,1
0,-35001,1,-16.67,0,0
0,-822583,0,-3.49,1,1
0,292119,0,1.89,0,0
0,42552,2,22.22,0,0
0,119396,0,-3.7,1,0
0,125372,0,-5.27,0,1
0,-1316477,-1,17.82,0,1
0,-979037,1,1.85,1,1
0,31870,0,-2.55,0,1
0,1224903,1,4.28,0,0
0,440108,1,-8.26,-1,0
0,128191,0,6.36,1,1
0,429226,-1,2.65,0,1
0,9350,0,5.89,2,0
0,-24955,1,40.75,-1,1
0,-596350,3,-7.14,-1,0
0,1020959,3,2.24,1,0
0,-5026,0,-18.94,1,0
0,-126041,-1,-13.52,0,0
0,285911,1,10.22,0,1
0,-999750,0,-30.44,-1,0
0,1606232,2,-15.69,-1,1
0,-342324,-1,20.87,2,0
0,-281944,-1,-4.07,0,0
0,52311,-1,5.92,0,0
0,-490885,0,0.46,-1,1
0,-387158,1,-3.47,-1,1
0,183461,0,-1.13,0,1
0,124758,2,-1.06,1,0
0,77248,-1,16.67,1,1
0,-322126,0,-3.6,0,0
0,-807898,-1,-4.12,-2,0
0,-581032,-1,0.65,0,1
0,7603,0,-7.5,-3,1
0,118803,-1,12.95,0,1
0,-1390224,0,5.53,2,0
0,167597,0,-10.25,1,1
0,740785,0,-2.92,2,0
0,-946712,-1,-1.84,-1,0
0,325258,-1,-0.5,-1,0
0,-224172,0,-5.99,-1,0
0,-270007,-1,-4.52,0,0
0,-297664,0,-15.7,1,1
0,-185104,0,-0.89,-1,0
0,-143141,0,-1.59,0,1
0,363431,-1,-9.7,1,1
0,-101232,-1,7.72,1,1
0,-1464143,0,-14.14,-1,0
0,338835,0,1.76,0,0
0,646493,-1,1.42,-1,0
0,-813831,1,14.86,2,0
0,-208182,-1,17.48,-2,1
0,323119,1,-2.76,0,1
0,332878,2,5.33,1,1
0,-1422797,0,13.61,-1,1
0,-1334555,1,8.33,-2,0
0,-181562,-1,-2.46,0,0
0,789409,0,2.47,0,1
0,-1483833,0,3.97,-1,0
0,-235914,0,-5.44,-2,0
0,2188977,0,-4.61,0,0
0,-69153,2,2.27,0,1
0,798274,3,0.84,0,1
0,282940,-2,-6.58,1,1
0,-1469914,0,2.77,0,0
0,-440237,-1,-14.97,1,0
0,-659347,-1,-2.44,-1,0
0,9146,1,4.01,0,0
0,316430,-1,-1.29,0,1
0,-1653400,1,-16.73,0,0
0,-988719,-2,-3.42,-1,1
0,604606,-2,2.74,0,0
0,-377130,0,-4.32,0,1
0,-26667,0,-11.78,1,0
0,338628,0,-1.5,-1,1
0,-2189031,1,-27.74,-1,1
0,206974,2,-4.62,0,1
0,-362869,0,0.89,0,1
0,-95846,1,6.7,1,1
0,1497011,2,-13.58,-1,1
0,1300850,0,-1.38,0,1
0,-1928884,0,6.04,0,0
0,-1234925,0,-6.07,1,1
0,-187599,0,4.48,1,1
0,-345441,1,4.99,0,0
0,-20351,0,-4.83,0,0
0,-954078,-2,1.31,0,1
0,1447987,-1,2.25,-1,0
0,104164,0,-11.18,0,1
0,1190449,0,-2.86,1,1
0,521834,0,-29.56,-1,1
0,-175137,-1,-2.33,2,0
0,-157492,0,21.62,1,1
0,-718526,-2,5.96,0,1
0,-1657213,2,0.09,2,1
0,-1787799,-3,-15.16,-2,0
0,-954206,-3,-13.54,0,1
0,-72,0,-1.85,0,1
0,507961,1,6.09,-1,1
0,-120745,0,-20.17,-2,1
0,307348,-1,0.81,0,1
0,875490,-2,2.32,2,0
0,-440060,-1,-3.38,-1,1
0,-470120,0,6.63,2,1
0,-44382,3,-32.05,1,1
0,571273,-1,-3.52,1,0
0,-3384511,2,-5.74,2,0
0,200163,1,-18.42,-2,1
0,827426,2,-6.25,-2,0
0,-903345,-2,0.69,-1,1
0,624784,1,0.78,0,1
0,-605209,0,4.12,1,0
0,148380,0,1.58,0,0
0,-2528277,0,6.31,0,0
0,-397567,0,-1.51,0,1
0,554367,1,-21.98,0,1
0,971663,1,4.15,1,1
0,-38118,2,-0.18,-2,1
0,-373853,0,5.24,0,1
0,1497621,2,4.41,2,1
0,-577760,0,1.78,-1,0
0,-293961,-1,-3.67,1,1
0,147442,0,9.47,1,1
0,132979,0,-1.78,0,0
0,1471666,1,0.6,0,0
0,-999444,0,0.69,-1,1
0,422834,0,-6.84,0,0
0,-710849,1,-2.73,1,1
0,1126450,0,-2.95,-1,0
0,-766923,0,-6.76,-2,0
0,235007,1,1.15,2,1
0,-209828,0,-1.16,-1,0
0,-72,0,-1.85,-1,1
0,-243376,0,20.54,-2,0
0,332883,1,-4.98,-2,1
0,-139145,-2,6.26,0,1
0,875490,-2,2.27,2,0
0,255344,0,0.89,1,0
0,31874,1,-11.11,-1,0
0,-5812,0,3.68,2,1
0,-144398,0,3.35,0,0
0,-131750,1,1.86,-1,1
0,147442,1,9.47,1,1
0,-2097839,0,-23.96,1,0
0,-29478,0,-1.46,-2,0
0,33170,3,-15.18,0,0
0,-766923,0,-6.76,-2,0
0,-129785,0,19.16,-1,0
0,146536,0,-13.8,-1,1
0,-78535,0,10.61,0,1
0,-838109,0,-41.43,-1,0
0,2184799,3,17.35,0,1
0,-2048236,-2,-22.9,0,0
0,125970,0,-3.59,-1,1
0,-1566383,1,-4.18,1,1
0,1937599,0,3.71,0,0
0,107104,2,-1.28,1,0
0,-184739,-3,15.97,0,0
0,47190,-2,1.55,0,0
0,-1425290,0,5.7,0,0
0,-2269812,1,1.7,1,0
0,-1405719,0,6.74,-1,0
0,-162975,0,20.36,-1,1
0,58185,-1,5.06,-1,0
0,-20086,0,-7.75,1,0
0,823807,1,2.65,-1,0
0,1346190,0,2.61,-1,1
0,-1614153,2,0.22,1,1
0,-227999,2,2.67,-2,0
0,101748,-1,1.48,-1,0
0,97864,0,-1.25,0,0
0,-178404,-1,-3.06,-1,1
0,-78535,1,-4.46,0,1
0,1522849,0,-14.95,0,1
0,-374592,-1,9.65,-1,1
0,1773672,-3,-3,0,1
0,-838109,0,-41.43,-1,0
0,2286528,0,-0.59,0,0
0,-1566383,1,-4.18,2,1
0,2332739,1,-27.73,-1,1
0,288990,0,0.73,-1,0
0,2086968,2,3.71,1,1
0,-1425290,0,5.7,0,0
0,-2270700,1,1.7,1,0
0,-2265278,3,-4.13,0,1
0,8718,1,5.83,0,0
0,2108453,0,-9.63,0,0
0,-162975,0,20.36,-1,1
0,-1615041,2,0.22,1,1
0,-570041,1,16.57,0,0
0,-585855,-2,3.8,2,1
0,-430998,-2,-12.34,-1,1
0,206000,0,0.96,0,0
0,1209755,1,0.32,-1,1
0,16687,0,-6.7,0,1
0,1327186,1,0.86,-1,1
0,430546,3,-6.92,-2,0
0,965696,0,-0.5,0,0
0,1190257,0,-2.99,2,1
0,-238326,-1,-3.53,-1,1
0,-1345849,-2,-2.8,-2,0
0,-959366,1,-6.36,0,0
0,1759510,0,-5.12,0,1
0,-1508920,0,10.2,2,1
0,255742,2,-11.2,0,1
0,-154324,0,7.59,-1,0
0,464696,0,-4.19,-1,0
0,-9743,1,0,0,0
0,2925653,2,2.74,1,1
0,197536,1,0.62,1,1
0,-62720,0,-1.29,1,1
0,340908,2,3.56,-1,1
0,228233,3,-0.97,-1,0
0,166143,0,-1.3,-2,0
0,1442266,1,-2.22,-1,1
0,237072,0,0.98,0,1
0,317631,0,4.45,1,1
0,98102,0,4.31,-2,1
0,-526409,0,-4.31,-1,0
0,103902,0,-8.23,-3,1
0,-1387893,-2,0.24,1,0
0,1481858,2,-5.23,-2,1
0,426989,0,-2.92,0,1
0,1049552,0,0.11,-1,0
0,541017,0,6,-1,0
0,463154,3,-0.41,-1,0
0,-42703,0,-1.82,-1,1
0,-1907764,-3,2.31,2,0
0,-1938862,0,-4.57,2,0
0,1408746,2,2.03,-1,0
0,-727489,-1,-4.84,-3,0
0,180497,0,2.24,1,0
0,-402837,1,-0.53,0,1
0,-170472,0,15.19,1,0
0,-105755,0,-0.06,0,0
0,-221716,0,26.56,0,0
0,492301,0,-1.03,-1,0
0,-268647,-1,-3.71,0,1
0,919693,1,-3.25,1,1
0,-259224,0,7,0,0
0,-196909,-2,5.55,1,1
0,-197700,1,1.61,-1,1
0,-64668,0,-1.96,2,1
0,56574,1,-5.43,0,1
0,387629,-1,1.19,-2,0
0,1435234,2,10.95,1,1
0,333082,1,1.56,-1,1
0,-45437,1,-1.8,0,0
0,-833721,-1,-5.3,-1,0
0,479841,0,-1.92,2,0
0,105963,1,0.67,-1,0
0,1867700,1,-3.83,2,1
0,-111619,0,0.49,1,0
0,182496,0,-2.83,-2,0
0,1362618,0,-5.04,0,0
0,-1547315,0,-1.47,-2,0
0,1327186,1,-22.65,0,1
0,429588,0,-6.92,-2,0
0,-15149,0,-0.18,-1,1
0,-59543,0,2.55,1,0
0,294147,1,-10.06,-2,0
0,-499460,0,0.22,2,0
0,326242,-2,2.15,-1,1
0,2378829,0,-0.42,0,1
0,-295528,0,1.09,1,1
0,561907,-1,-0.49,-1,0
0,-1758264,-2,-0.65,-2,0
0,-3310818,-1,1.38,0,1
0,-283515,0,-6.39,0,1
0,-1050275,-2,-8.08,0,0
0,357506,1,-13.09,-2,1
0,-198790,2,-1.36,0,1
0,-1238829,-1,2.74,1,1
0,-258026,-2,0.73,-2,0
0,114977,-1,4.38,0,0
0,-1013659,0,-6.17,0,0
0,-978995,2,-1.1,0,1
0,2925653,2,2.59,1,1
0,197536,-2,0.62,2,1
0,-63611,0,-1.24,1,1
0,-561047,-1,-8.5,0,1
0,1951428,1,-0.33,-1,0
0,316755,2,29.97,0,1
0,166143,0,-1.3,-2,0
0,1442266,1,-2.22,-1,1
0,-334293,0,2.03,1,1
0,376700,-2,-4.72,0,1
0,-190548,0,-3.81,-1,1
0,415393,-2,-2.51,0,1
0,-883007,-1,0.39,0,0
0,673976,0,14,-2,0
0,-115726,2,-1.14,-1,0
0,1563813,1,-2.13,0,0
0,2391580,0,6.34,0,0
0,1408746,2,2.03,-1,0
0,463443,1,-1.24,2,1
0,-382939,-1,25.07,0,0
0,-105755,0,0.06,1,0
0,-572139,0,5.25,-1,1
0,-218165,0,-3.04,0,1
0,476860,-1,0.62,0,0
0,679560,-1,1.32,0,1
0,1012589,1,-16.19,-1,1
0,-174881,0,1.53,2,0
0,-2260818,0,-1.55,1,0
0,-833721,-1,-5.3,-1,0
0,1867700,3,-3.83,2,1
0,-525160,-1,-2.22,0,0
0,-146386,2,-0.26,0,0
0,512409,-2,-4.76,-1,1
0,1781462,2,-1.81,-1,0
0,-423642,-3,0.44,-2,0
0,540476,1,-1.34,-1,0
0,35068,0,0.39,-1,0
0,1521098,0,-4.12,-1,0
0,-17381,-1,2.1,-1,1
0,-1354439,0,-26.81,-1,0
0,116558,2,-5.27,-2,1
0,-37213,0,0.87,1,0
0,924964,0,-2.32,-1,0
0,-455059,1,-3.22,-1,0
0,-432051,1,-7.04,-1,0
0,25124,0,3.98,-1,1
0,-184104,-1,5.59,1,0
0,63525,0,-13.78,0,0
0,-26428,-2,-0.43,0,0
0,214876,3,-3.72,-1,1
0,76670,0,-3.62,0,0
0,-382085,0,2.38,1,0
0,67216,-1,3.98,0,0
0,-384438,1,-1.66,0,1
0,-482477,1,0.24,-1,0
0,137806,1,-3.01,0,1
0,-20375,-1,3.28,0,1
0,-153438,-2,1.28,0,1
0,20990,-2,-6.64,0,0
0,138696,0,-1.74,0,1
0,32542,0,-5.24,-1,1
0,118771,-3,-10.67,-1,0
0,181355,2,-5.45,1,1
0,-254550,-3,8.33,2,1
0,-30938,-1,-5.86,0,1
0,-238405,-1,-7.67,1,0
0,398506,-1,4.51,-1,1
0,-1626208,-3,3.97,0,0
0,-123837,0,-2.65,0,0
0,108072,1,-4.06,-1,0
0,244546,1,10.15,0,0
0,456320,0,-7.49,0,0
0,136241,-1,-7.49,0,1
0,-102665,-1,35.08,2,1
0,-133733,-2,-2.29,-2,0
0,101032,-2,2.97,0,1
0,-1404965,-2,-14.34,-1,0
0,-310087,0,-4.58,-1,0
0,114424,0,22.89,-1,0
0,568230,2,7.27,0,0
0,325134,-1,-3.94,0,0
0,204504,0,-1.13,0,1
0,608629,2,2.05,0,0
0,-631769,2,-3.78,0,0
0,-188180,0,3.77,0,1
0,495245,0,5.73,-1,1
0,389514,1,1.32,-1,0
0,-474801,1,-3.68,0,0
0,-12889,2,17.69,-1,0
0,-154938,0,5.68,1,0
0,-33518,0,-0.79,-1,1
0,1447987,-1,2.26,-1,0
0,1190239,0,-3.15,1,1
0,-174050,-1,-2.28,0,0
0,847163,-2,2.36,1,0
0,235007,1,1.15,2,1
0,-157492,0,21.62,1,1
0,-718526,-2,6.02,-1,1
0,229987,0,0.51,-2,0
0,-1657136,2,0.06,2,1
0,68804,-1,0.13,1,1
0,-955326,-3,-13.54,1,1
0,507086,0,6.19,-2,1
0,-120745,0,-5.1,-1,1
0,357506,1,-13.22,-2,1
0,-467697,0,6.72,2,1
0,-43613,3,-32.05,1,1
0,568929,-1,-3.52,0,0
0,-144398,0,3.35,0,0
0,200163,1,-18.42,-2,1
0,827426,2,-6.25,-2,0
0,-605496,0,4.23,-1,0
0,-57448,0,-3.74,0,1
0,-159788,0,-2.56,0,0
0,148224,0,1.46,1,0
0,-2527455,-2,6.31,0,0
0,399158,1,1.05,1,0
0,3332395,0,-8.85,0,0
0,554367,1,-19.36,0,1
0,972746,1,4.85,0,1
0,-375130,0,5.16,0,1
0,-1436126,-1,4.74,1,0
0,1467183,1,-17.7,-2,1
0,-293789,-1,-3.92,1,1
0,147442,0,9.47,1,1
0,134095,-3,-1.78,0,0
0,1471666,1,0.52,-1,0
0,2307012,0,-1.58,0,1
0,422627,0,-6.84,0,0
0,-29478,0,-1.46,-2,0
0,-710849,1,-2.73,0,1
0,-218165,0,-3.04,0,1
0,33170,3,-15.18,0,0
0,-129785,0,19.16,-1,0
0,-78535,0,-4.46,0,1
0,235007,1,1.15,2,1
0,-156910,0,21.62,1,1
0,-2225578,1,-0.86,2,1
0,-209787,-1,-1.16,-1,0
0,-72,0,-1.85,0,1
0,-139145,-2,15.7,-1,1
0,255643,-1,0.89,1,0
0,-144398,0,3.35,0,0
0,200163,1,-18.42,-2,1
0,827426,2,-6.25,-2,0
0,-131750,1,1.86,-1,1
0,111906,0,-26.79,0,0
0,-308554,-1,-8.18,1,0
0,374550,1,-8.1,-1,1
0,147442,0,9.47,1,1
0,-2097839,0,-23.96,0,0
0,-29478,0,-1.46,-2,0
0,33170,3,12.13,1,0
0,-766923,0,-6.25,-2,0
0,19919,0,15.18,1,1
0,1986666,1,7.77,-1,0
0,245791,2,6.33,0,1
0,-1329261,0,-13.33,-1,0
0,-278957,0,-3.01,-1,1
0,-30043,-1,-1.79,0,1
0,-148027,0,11.95,2,0
0,-407751,1,1.61,1,0
0,-1604866,-1,-1.45,0,0
0,-703649,0,-2.19,0,1
0,-57953,-2,-6.76,-1,0
0,-253235,2,12.65,-1,1
0,-1185127,-1,-10.51,0,1
0,-191147,4,18.82,2,1
0,885524,1,1.97,-1,1
0,113707,3,-1.01,1,1
0,423094,1,-6.09,-1,0
0,-453158,0,-15.02,0,0
0,-146437,1,-4.87,1,0
0,285046,-1,-0.8,0,0
0,23413,2,-2.42,0,0
0,-798787,0,11.88,0,1
0,382968,0,7.88,-1,1
0,1255403,1,1.71,-1,1
0,1078926,-1,14.25,1,1
0,-104413,2,6.82,0,1
0,283639,2,-5.15,0,1
0,-1551407,3,0.17,1,1
0,-4569,0,-16.67,1,0
0,-114922,1,-11.03,0,0
0,-534865,0,0.77,2,1
0,-86217,3,-3.43,0,1
0,-1028403,0,-27.74,0,1
0,-278957,0,-3.01,-1,1
0,-218321,3,-4.49,0,1
0,-484496,0,1.31,1,0
0,-823435,2,10.62,1,0
0,1496125,-1,-3.2,0,1
0,-10219,0,6.27,1,0
0,41919,-2,-3.47,0,1
0,-861021,0,12.27,1,0
0,-77902,-1,-6.05,0,0
0,-642582,2,1.72,0,0
0,-6419,1,3.63,0,1
0,699827,-1,2.43,0,0
0,-558552,0,-3.06,-2,1
0,453852,2,4.46,-1,0
0,1237431,0,-2.83,0,1
0,185593,-1,-29.05,1,0
0,1024484,-2,0.62,0,1
0,-43573,0,0.02,0,1
0,-1061641,-1,-1.81,0,0
0,1568488,-1,-15.23,0,1
0,-224696,0,3.46,-1,1
0,70245,0,22.8,0,0
0,-189716,0,1.19,1,0
0,23943,0,-13.92,0,0
0,1093763,3,-1.96,0,0
0,32380,-1,-6.53,1,1
0,29383,2,12.96,2,0
0,100376,-1,18.57,0,1
0,42687,0,-9.03,1,1
0,95490,1,-1.21,1,0
0,97309,1,-4.51,0,1
0,156392,-1,11.19,-1,0
0,-53175,2,14.37,-2,1
0,925844,0,1.66,-1,1
0,1351429,1,-1.93,-1,0
0,473166,-1,-6.67,-1,0
0,680843,2,-1.8,0,1
0,-1104737,-3,-4.47,1,1
0,-274954,0,-38.33,-1,0
0,41671,0,23.38,1,1
0,-52994,2,14.37,-2,1
0,549491,-1,-4.55,0,1
0,131856,-1,16.18,0,0
0,-533279,2,1.01,-1,0
0,116558,-1,-11.74,1,0
0,-34775,0,-18.68,-1,0
0,-845313,0,-4.71,1,1
0,-226105,-3,10.01,0,0
0,304001,1,10.59,0,0
0,-202892,-3,-18.63,-3,1
0,36794,0,3.43,2,1
0,-297630,-1,5.19,-1,1
0,863649,1,-4.26,0,1
0,-170295,-1,19.14,-1,0
0,-576931,-1,-2.82,-1,0
0,-778703,-3,-11.63,0,0
0,1084805,0,3.52,-1,0
0,-8662,1,-4.55,0,0
0,41671,0,23.38,1,1
0,-18833,-1,-11.78,0,1
0,-8541,1,-26.79,1,0
0,-1043276,-2,25.76,0,0
0,-96272,0,27.92,1,1
0,161976,0,3.36,2,1
0,-185780,0,0.13,-1,1
0,-778263,-2,-6.81,-1,1
0,-132348,0,1.01,-1,1
0,86330,-3,-18.87,1,1
0,-605238,2,22.3,1,0
0,206943,1,-39.39,-1,1
0,-256160,0,15.17,-1,1
0,-1281543,2,5.16,-1,1
0,-344291,0,0.1,1,0
0,124131,3,1.64,-1,1
0,-1355393,1,9.98,1,0
0,-306042,3,2.47,1,0
0,-1700964,3,4.38,0,0
0,601236,1,-10.17,0,1
0,916560,3,4.25,0,1
0,-1175483,1,4.84,1,1
0,464639,-2,11.18,-1,0
0,60865,-1,-15.43,0,1
0,230454,0,-22.46,-2,0
0,-587108,-1,2.94,0,1
0,174617,0,-2.63,-2,1
0,683943,0,4.61,1,1
0,-7244,0,2.86,0,1
0,-46176,0,26.19,2,1
0,49992,1,-5.12,-2,0
0,140408,0,16.67,-2,1
0,-78564,1,17.69,0,0
0,369198,1,14.71,0,0
0,-47427,1,-27.43,2,0
0,37155,0,0,-2,0
0,-717988,0,-5.31,-1,0
0,1005044,1,1.03,0,1
0,-433037,1,0.89,1,0
0,178491,0,5.08,0,0
0,-79787,0,-19.18,0,1
0,548064,0,1.39,0,0
0,2750347,-1,2.17,-1,1
0,-250917,0,10.95,1,1
0,-1078482,1,5.7,1,1
0,-20542,0,-0.18,0,0
0,85001,0,0.17,0,0
0,-6450,-1,2.12,0,1
0,-817085,-3,5.9,0,1
0,294394,0,32.58,1,1
0,-353696,0,-10.04,1,0
0,-1217975,-1,2.1,-1,0
0,245456,2,-1.24,0,1
0,309080,1,-11.94,2,1
0,-553626,0,14.86,0,0
0,81956,3,22.15,2,0
0,813096,0,-1.3,1,1
0,-562300,1,0,0,0
0,737367,0,2.04,0,1
0,1162859,0,15.08,-1,1
0,-54488,-1,-24.88,0,0
0,-954177,-2,1.5,-1,1
0,-32894,0,-0.79,1,1
0,1450260,-1,2.25,-2,0
0,103290,2,-11.18,0,1
0,-78535,0,-4.46,0,1
0,1191478,0,-3.12,0,1
0,-174322,-1,-2.13,1,0
0,847346,-2,2.09,0,0
0,232998,1,1.15,2,1
0,476864,0,-8.67,0,1
0,-717802,-2,5.21,-2,1
0,229776,0,0.8,-1,0
0,70614,-1,0.05,0,1
0,-956782,-3,-13.48,2,1
0,-120920,0,-5.33,-1,1
0,-907224,-2,0.69,-2,1
0,-604669,0,4.15,0,0